City,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Rating color,Rating text
Noida,550,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,3600,Indian Rupees(Rs.),Yes,No,No,No,4,Yellow,Good
Chennai,800,Indian Rupees(Rs.),Yes,Yes,No,No,2,Yellow,Good
New Delhi,200,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Noida,500,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,3000,Indian Rupees(Rs.),No,No,No,No,4,Yellow,Good
Noida,600,Indian Rupees(Rs.),No,No,No,No,2,Yellow,Good
New Delhi,550,Indian Rupees(Rs.),No,No,No,No,2,Yellow,Good
New Delhi,700,Indian Rupees(Rs.),No,No,No,No,2,Yellow,Good
Noida,200,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,1500,Indian Rupees(Rs.),Yes,No,No,No,3,Green,Very Good
Boise,25,Dollar($),No,No,No,No,2,Dark Green,Excellent
New Delhi,350,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Gurgaon,350,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
Gurgaon,250,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Gurgaon,500,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,1500,Indian Rupees(Rs.),Yes,No,No,No,3,Yellow,Good
New Delhi,650,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,550,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
Noida,200,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Auckland,90,NewZealand($),No,No,No,No,4,Dark Green,Excellent
New Delhi,650,Indian Rupees(Rs.),Yes,Yes,No,No,2,Yellow,Good
New Delhi,600,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
Gurgaon,400,Indian Rupees(Rs.),No,Yes,No,No,1,Red,Poor
New Delhi,200,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Dubuque,25,Dollar($),No,No,No,No,2,Orange,Average
Gurgaon,150,Indian Rupees(Rs.),No,No,No,No,1,Yellow,Good
Vadodara,300,Indian Rupees(Rs.),No,No,No,No,1,Yellow,Good
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,Yellow,Good
New Delhi,3000,Indian Rupees(Rs.),Yes,No,No,No,4,Orange,Average
Waterloo,25,Dollar($),No,No,No,No,2,Yellow,Good
New Delhi,1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,Yellow,Good
New Delhi,350,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Faridabad,500,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
Noida,200,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,600,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,500,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
Noida,1100,Indian Rupees(Rs.),Yes,No,No,No,3,Orange,Average
New Delhi,600,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,600,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
Augusta,40,Dollar($),No,No,No,No,3,Green,Very Good
New Delhi,600,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,500,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
New Delhi,600,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Sharjah,50,Emirati Diram(AED),No,No,No,No,2,Green,Very Good
Inner City,1540,Rand(R),No,No,No,No,4,Dark Green,Excellent
Gurgaon,1250,Indian Rupees(Rs.),Yes,No,No,No,3,Yellow,Good
New Delhi,400,Indian Rupees(Rs.),No,Yes,No,No,1,Yellow,Good
New Delhi,600,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
Lucknow,200,Indian Rupees(Rs.),No,No,No,No,1,Dark Green,Excellent
New Delhi,500,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
New Delhi,350,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
New Delhi,650,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
Gurgaon,1400,Indian Rupees(Rs.),Yes,No,No,No,3,White,Not rated
Gurgaon,1600,Indian Rupees(Rs.),Yes,No,No,No,3,Orange,Average
Noida,100,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,450,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Pensacola,40,Dollar($),No,No,No,No,3,Green,Very Good
Manchester,25,Pounds(��),No,No,No,No,2,Green,Very Good
New Delhi,200,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,350,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Noida,500,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
Noida,400,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Noida,1100,Indian Rupees(Rs.),Yes,Yes,No,No,3,Yellow,Good
New Delhi,2000,Indian Rupees(Rs.),Yes,Yes,No,No,4,Yellow,Good
Patna,1600,Indian Rupees(Rs.),No,No,No,No,4,Yellow,Good
New Delhi,550,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Lucknow,650,Indian Rupees(Rs.),No,No,No,No,2,Yellow,Good
New Delhi,100,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Gurgaon,600,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
Noida,200,Indian Rupees(Rs.),No,No,No,No,1,Green,Very Good
Jakarta,200000,Indonesian Rupiah(IDR),No,No,No,No,3,Dark Green,Excellent
Macon,10,Dollar($),No,No,No,No,1,Green,Very Good
Gurgaon,450,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Patna,1400,Indian Rupees(Rs.),No,No,No,No,3,Yellow,Good
New Delhi,350,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,800,Indian Rupees(Rs.),Yes,No,No,No,2,White,Not rated
Macon,40,Dollar($),No,No,No,No,3,Green,Very Good
Noida,350,Indian Rupees(Rs.),No,Yes,No,No,1,Yellow,Good
New Delhi,400,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
New Delhi,200,Indian Rupees(Rs.),No,Yes,No,No,1,Yellow,Good
New Delhi,200,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Indore,700,Indian Rupees(Rs.),No,No,No,No,2,Yellow,Good
New Delhi,1400,Indian Rupees(Rs.),No,Yes,No,No,3,Yellow,Good
New Delhi,800,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
New Delhi,700,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,600,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
Noida,300,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,800,Indian Rupees(Rs.),No,Yes,Yes,No,2,Orange,Average
Noida,400,Indian Rupees(Rs.),No,No,No,No,1,Yellow,Good
Noida,150,Indian Rupees(Rs.),No,Yes,No,No,1,White,Not rated
New Delhi,600,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
Gurgaon,1500,Indian Rupees(Rs.),Yes,No,No,No,3,Yellow,Good
Rio de Janeiro,85,Brazilian Real(R$),No,No,No,No,3,Dark Green,Excellent
Gurgaon,1400,Indian Rupees(Rs.),No,No,No,No,3,Yellow,Good
New Delhi,500,Indian Rupees(Rs.),No,Yes,Yes,No,2,Orange,Average
New Delhi,200,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
Jaipur,1000,Indian Rupees(Rs.),No,No,No,No,3,Green,Very Good
Gurgaon,450,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Gurgaon,1900,Indian Rupees(Rs.),Yes,No,No,No,3,Orange,Average
New Delhi,350,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
Boise,10,Dollar($),No,No,No,No,1,Green,Very Good
Sioux City,25,Dollar($),No,No,No,No,2,Yellow,Good
New Delhi,50,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,200,Indian Rupees(Rs.),No,Yes,No,No,1,White,Not rated
New Delhi,700,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
Gurgaon,600,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
New Delhi,1000,Indian Rupees(Rs.),No,Yes,No,No,3,Yellow,Good
Noida,800,Indian Rupees(Rs.),No,Yes,No,No,2,Red,Poor
New Delhi,3600,Indian Rupees(Rs.),Yes,No,No,No,4,Yellow,Good
New Delhi,550,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
New Delhi,500,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
New Delhi,500,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
New Delhi,1400,Indian Rupees(Rs.),Yes,Yes,No,No,3,Green,Very Good
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Gurgaon,600,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
Noida,250,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Noida,500,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
Vizag,600,Indian Rupees(Rs.),No,No,No,No,2,Yellow,Good
Noida,150,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Noida,350,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,550,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
Noida,400,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,350,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Gurgaon,800,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,950,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
Noida,300,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,100,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Noida,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Noida,300,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,1700,Indian Rupees(Rs.),Yes,Yes,No,No,3,Yellow,Good
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,250,Indian Rupees(Rs.),No,Yes,No,No,1,White,Not rated
Ahmedabad,1800,Indian Rupees(Rs.),No,No,No,No,4,Yellow,Good
Vadodara,400,Indian Rupees(Rs.),No,No,No,No,2,Yellow,Good
Gurgaon,400,Indian Rupees(Rs.),No,Yes,No,No,1,Yellow,Good
Macon,10,Dollar($),No,No,No,No,1,Green,Very Good
Noida,300,Indian Rupees(Rs.),No,No,No,No,1,Yellow,Good
Gurgaon,100,Indian Rupees(Rs.),No,No,No,No,1,Yellow,Good
New Delhi,200,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,1200,Indian Rupees(Rs.),Yes,Yes,No,No,3,Yellow,Good
Noida,1400,Indian Rupees(Rs.),No,Yes,No,No,3,Orange,Average
New Delhi,350,Indian Rupees(Rs.),No,No,No,No,1,Yellow,Good
Noida,650,Indian Rupees(Rs.),No,Yes,Yes,No,2,Orange,Average
S��o Paulo,120,Brazilian Real(R$),No,No,No,No,4,Green,Very Good
Noida,350,Indian Rupees(Rs.),No,Yes,No,No,1,Red,Poor
Gurgaon,400,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
Nashik,1000,Indian Rupees(Rs.),No,No,No,No,4,Yellow,Good
Gurgaon,250,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,450,Indian Rupees(Rs.),No,No,No,No,1,Yellow,Good
New Delhi,350,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Gurgaon,550,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
Noida,1200,Indian Rupees(Rs.),No,No,No,No,3,Yellow,Good
Birmingham,40,Pounds(��),No,No,No,No,3,Dark Green,Excellent
New Delhi,800,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,1500,Indian Rupees(Rs.),Yes,Yes,No,No,3,Green,Very Good
New Delhi,650,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,450,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,450,Indian Rupees(Rs.),Yes,Yes,No,No,1,Yellow,Good
Surat,800,Indian Rupees(Rs.),No,No,No,No,3,Yellow,Good
Gurgaon,400,Indian Rupees(Rs.),No,Yes,No,No,1,Yellow,Good
New Delhi,500,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
Gurgaon,300,Indian Rupees(Rs.),No,No,No,No,1,Yellow,Good
Noida,400,Indian Rupees(Rs.),No,No,No,No,1,Yellow,Good
Vadodara,600,Indian Rupees(Rs.),No,No,No,No,2,Green,Very Good
New Delhi,1500,Indian Rupees(Rs.),Yes,No,No,No,3,Green,Very Good
Gurgaon,400,Indian Rupees(Rs.),No,Yes,No,No,1,Green,Very Good
Chandigarh,600,Indian Rupees(Rs.),No,No,No,No,2,Green,Very Good
Gurgaon,2000,Indian Rupees(Rs.),Yes,No,No,No,4,Green,Very Good
Noida,600,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,400,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
Vadodara,1000,Indian Rupees(Rs.),No,No,No,No,3,Green,Very Good
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,4800,Indian Rupees(Rs.),Yes,No,No,No,4,Green,Very Good
New Delhi,350,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,100,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,200,Indian Rupees(Rs.),No,No,No,No,1,Green,Very Good
Gurgaon,200,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,1250,Indian Rupees(Rs.),No,No,No,No,3,Yellow,Good
New Delhi,1000,Indian Rupees(Rs.),Yes,No,No,No,3,Green,Very Good
New Delhi,500,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
Gurgaon,150,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,250,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Faridabad,1000,Indian Rupees(Rs.),No,No,No,No,3,Dark Green,Excellent
Chennai,1600,Indian Rupees(Rs.),No,No,No,No,3,Dark Green,Excellent
New Delhi,2900,Indian Rupees(Rs.),Yes,No,No,No,4,Green,Very Good
New Delhi,500,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
Noida,500,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,1600,Indian Rupees(Rs.),Yes,Yes,No,No,3,Yellow,Good
Nagpur,1000,Indian Rupees(Rs.),No,No,No,No,3,Green,Very Good
New Delhi,250,Indian Rupees(Rs.),No,Yes,No,No,1,Green,Very Good
Noida,1300,Indian Rupees(Rs.),No,Yes,No,No,3,Orange,Average
Noida,500,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
New Delhi,650,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,Yellow,Good
New Delhi,150,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,200,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,450,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,900,Indian Rupees(Rs.),Yes,Yes,No,No,2,Dark Green,Excellent
New Delhi,150,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Noida,400,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,800,Indian Rupees(Rs.),Yes,Yes,No,No,2,Yellow,Good
Coimbatore,350,Indian Rupees(Rs.),No,No,No,No,2,Dark Green,Excellent
New Delhi,350,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,200,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Rio de Janeiro,250,Brazilian Real(R$),No,No,No,No,4,Dark Green,Excellent
New Delhi,700,Indian Rupees(Rs.),No,No,No,No,2,Yellow,Good
New Delhi,450,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Gurgaon,900,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
New Delhi,300,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
Noida,300,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,250,Indian Rupees(Rs.),No,Yes,No,No,1,Green,Very Good
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,600,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,150,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
London,100,Pounds(��),Yes,No,No,No,4,Green,Very Good
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,600,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Bhubaneshwar,1200,Indian Rupees(Rs.),No,No,No,No,3,Dark Green,Excellent
Gurgaon,800,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
Noida,500,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,500,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
Noida,400,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,200,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,550,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
Gurgaon,1600,Indian Rupees(Rs.),Yes,No,No,No,3,Yellow,Good
Faridabad,350,Indian Rupees(Rs.),No,No,No,No,1,Yellow,Good
Noida,900,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
Mumbai,850,Indian Rupees(Rs.),Yes,No,No,No,2,Orange,Average
Gurgaon,1000,Indian Rupees(Rs.),Yes,No,No,No,3,Orange,Average
New Delhi,500,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,1350,Indian Rupees(Rs.),Yes,Yes,No,No,3,Green,Very Good
New Delhi,1500,Indian Rupees(Rs.),No,No,No,No,3,Yellow,Good
Noida,600,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,850,Indian Rupees(Rs.),No,Yes,No,No,2,Green,Very Good
New Delhi,600,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
Amritsar,800,Indian Rupees(Rs.),No,No,No,No,3,Orange,Average
New Delhi,850,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
New Delhi,200,Indian Rupees(Rs.),No,No,No,No,1,Yellow,Good
Faridabad,250,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Noida,1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,Orange,Average
New Delhi,500,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Patna,1500,Indian Rupees(Rs.),No,No,No,No,4,Yellow,Good
New Delhi,500,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,750,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,250,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
New Delhi,200,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Gurgaon,500,Indian Rupees(Rs.),No,No,No,No,2,Yellow,Good
Gurgaon,1300,Indian Rupees(Rs.),Yes,No,No,No,3,Orange,Average
New Delhi,150,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,500,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,650,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,600,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
Noida,1500,Indian Rupees(Rs.),Yes,Yes,No,No,3,Green,Very Good
Noida,200,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,500,Indian Rupees(Rs.),No,Yes,No,No,2,Red,Poor
Gurgaon,600,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
Valdosta,40,Dollar($),No,No,No,No,3,Yellow,Good
New Delhi,200,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,700,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
New Delhi,500,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Noida,250,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,350,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,350,Indian Rupees(Rs.),No,Yes,No,No,1,Yellow,Good
New Delhi,600,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,200,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,2500,Indian Rupees(Rs.),No,No,No,No,4,Yellow,Good
New Delhi,1000,Indian Rupees(Rs.),No,No,No,No,3,Yellow,Good
Gurgaon,700,Indian Rupees(Rs.),No,No,No,No,2,Yellow,Good
Noida,100,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,100,Indian Rupees(Rs.),No,No,No,No,1,Yellow,Good
New Delhi,1400,Indian Rupees(Rs.),Yes,Yes,No,No,3,Yellow,Good
Gurgaon,200,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,500,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,400,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
Patna,800,Indian Rupees(Rs.),No,No,No,No,3,Orange,Average
Gurgaon,200,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,600,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,700,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,1000,Indian Rupees(Rs.),No,Yes,No,No,3,Green,Very Good
Wellington City,40,NewZealand($),No,No,No,No,2,Green,Very Good
New Delhi,550,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
New Delhi,1000,Indian Rupees(Rs.),Yes,No,No,No,3,Orange,Average
Noida,200,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Augusta,10,Dollar($),No,No,No,No,1,Yellow,Good
New Delhi,500,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,1300,Indian Rupees(Rs.),Yes,Yes,No,No,3,Yellow,Good
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,300,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
Coimbatore,400,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
New Delhi,200,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Faridabad,100,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Ludhiana,1400,Indian Rupees(Rs.),No,No,No,No,3,Green,Very Good
Noida,600,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
Middleton Beach,30,Dollar($),No,No,No,No,3,Yellow,Good
Chennai,1200,Indian Rupees(Rs.),Yes,Yes,No,No,3,Dark Green,Excellent
New Delhi,350,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
New Delhi,600,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
Gurgaon,700,Indian Rupees(Rs.),No,Yes,No,No,2,Green,Very Good
Chandigarh,1300,Indian Rupees(Rs.),No,No,No,No,3,Dark Green,Excellent
New Delhi,1000,Indian Rupees(Rs.),No,Yes,No,No,3,Orange,Average
New Delhi,500,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
Albany,10,Dollar($),No,No,No,No,1,Yellow,Good
New Delhi,700,Indian Rupees(Rs.),No,Yes,No,No,2,Green,Very Good
New Delhi,1100,Indian Rupees(Rs.),Yes,Yes,No,No,3,Yellow,Good
New Delhi,200,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Kanpur,1500,Indian Rupees(Rs.),No,No,No,No,4,Green,Very Good
Noida,150,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,600,Indian Rupees(Rs.),No,No,No,No,2,Yellow,Good
New Delhi,600,Indian Rupees(Rs.),No,No,No,No,2,Green,Very Good
New Delhi,500,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
Noida,400,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,600,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,800,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
Gurgaon,1600,Indian Rupees(Rs.),Yes,Yes,No,No,3,Green,Very Good
New Delhi,600,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
New Delhi,400,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
Gurgaon,550,Indian Rupees(Rs.),No,No,No,No,2,Yellow,Good
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Indore,500,Indian Rupees(Rs.),No,No,No,No,2,Green,Very Good
Faridabad,400,Indian Rupees(Rs.),No,No,No,No,1,Yellow,Good
Ghaziabad,350,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Gurgaon,450,Indian Rupees(Rs.),No,Yes,Yes,No,1,White,Not rated
Rest of Hawaii,30,Dollar($),No,No,No,No,3,Dark Green,Excellent
Faridabad,300,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,350,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,200,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,100,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,700,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
Noida,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Gurgaon,1000,Indian Rupees(Rs.),Yes,No,No,No,3,Orange,Average
New Delhi,500,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
